#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_142725_length_1329_cov_3.919937	18826.9509621	36302.7577843	17470.1206205	15560.1780013	30008.4133691	10358.0617114	36407.0297058	28261.3382326	21246.1160142	19646.7322857	63643.5900146	36033.7065527	64694.5333869	34092.6086647	29058.1725052	10027.0840443	30952.4727095	23878.9643226	19394.4025006	18519.1133577
NODE_142971_length_1327_cov_4.452044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1496.13102398	9784.08284434	0.0	0.0	1285.07627641	0.0	0.0	0.0	0.0	0.0
NODE_143070_length_1326_cov_17.963808	0.0	615.50217349	6101.31982087	6262.50241635	1524.2164635	0.0	0.0	0.0	0.0	0.0	0.0	64310.6605837	9405.64708466	21554.3787445	28277.8085697	12262.7786008	13628.5769134	10167.0606893	3638.68877974	9291.20879196
NODE_143089_length_1326_cov_10.840283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1518.63323991	0.0	7924.2013801	2972.76725186	2351.41177116	7184.79339788	6869.23939286	8918.38467332	3716.88390833	2904.87388655	2425.79251983	14358.2971482
NODE_143047_length_1326_cov_109.368214	52171.1258961	26466.571831	27455.9377793	26302.5093115	38105.4207044	17274.1383976	65196.3085902	51260.1274157	41003.1050429	51116.545954	16461.1251345	19572.8094466	32919.7633835	14369.5853467	5141.4199879	5573.98944584	4955.84650254	1452.43763875	15767.6513789	17033.8837188
NODE_143079_length_1326_cov_13.571204	14491.978712	17842.4228945	38133.2467586	23712.2061479	25911.6863915	10364.4830386	31717.1228738	33554.4401036	10630.4352012	22281.571057	70138.5746165	57320.3719824	72893.7606676	41486.9826596	41264.6777865	16985.9339247	12389.6156106	47870.1542195	33961.0952776	54170.5361278
NODE_143218_length_1325_cov_32.627559	8697.13688339	3078.03013969	6102.86015475	12528.643839	1524.62347285	6911.08752796	1762.40935968	7072.04538043	6075.94424241	5243.92527957	13471.2101783	22374.2429735	9407.99151893	21160.5033044	32140.847695	14495.3219792	18588.7532639	26149.7783783	16984.0435991	24782.2977253
NODE_143204_length_1325_cov_453.759843	60840.0018374	120476.690452	76285.7540546	73919.0001837	86903.5392537	55288.701423	109269.355436	176801.126923	115391.684098	116677.339655	159759.589173	227539.168034	225791.80069	153392.081879	180604.996126	80235.4501198	92705.4342125	63921.6824878	89772.8001451	74346.8917768
NODE_143434_length_1324_cov_2.994484	2899.69713439	1231.42160701	1526.10062941	1253.22965307	0.0	0.0	3525.51261124	1768.43284126	7596.69820825	6556.41272981	2994.27464204	1398.72379012	2352.58536438	1437.73291119	1285.9129225	2230.50312459	0.0	2906.18954083	3640.18794208	0.0
NODE_143342_length_1324_cov_285.413712	84091.2067806	147142.427241	141876.354381	152841.241869	138682.026294	55300.1840164	125155.687643	169709.886909	110804.253911	153420.065862	374259.231876	239013.905688	315175.116428	202688.402594	263492.041701	104728.921068	121374.340733	135092.653106	122511.090899	167239.972833
NODE_143499_length_1323_cov_19.179022	0.0	1847.44720354	3052.97555904	5014.37789385	1525.43953942	0.0	0.0	5306.56578819	1519.69372459	2623.16900522	7487.36932418	57361.3348808	4706.347723	24448.0669396	24437.6760981	17847.6711922	12398.2920817	17441.0885034	14563.7602129	4648.83983313
NODE_143518_length_1323_cov_6.841483	0.0	0.0	1639.03952915	0.0	1569.96655705	0.0	0.0	3610.18473199	0.0	0.0	7605.30987452	19880.0495806	2470.9055034	9749.69689523	15093.6988912	9996.32246273	4083.61611887	9005.24816953	17382.7116075	9833.67996939
NODE_143507_length_1323_cov_12.787855	9802.80403761	23969.5138041	16698.8000982	13022.6489791	10012.6300745	13533.6736739	19204.4759612	11357.6458009	12552.149127	6023.73089702	56678.7925182	46585.0897597	59008.8697062	24899.5758964	56312.569358	22783.1515455	20173.2752275	19209.2927721	34858.297319	17517.4001869
NODE_143684_length_1322_cov_3.613260	0.0	1231.84087623	4580.62626744	3761.88306278	0.0	0.0	0.0	0.0	0.0	0.0	1497.8114474	4198.17432437	4707.52742572	1438.51125844	9005.31859603	2231.41467786	3720.3585939	0.0	1213.89764402	9299.84335314
NODE_143808_length_1321_cov_6.342812	15959.1179358	41064.027741	39708.856577	20069.2449627	28998.9096854	17292.1132657	26457.0266211	43685.3209227	36489.6907031	17058.4694302	82398.1927224	75918.6262396	66150.8629582	57556.036414	68877.0578545	30803.4399802	43414.3721152	47057.2952212	43212.4704223	63163.8767844
NODE_143897_length_1321_cov_1.891785	0.0	0.0	0.0	1254.32789704	0.0	0.0	0.0	0.0	1520.40362228	0.0	1498.1488779	13997.2632126	0.0	0.0	1286.75570741	0.0	1240.41099946	0.0	0.0	1550.33497905
NODE_143912_length_1320_cov_335.671937	77393.6203296	113368.129719	131378.142204	129233.647724	105340.174854	51887.1876036	121726.461835	125679.030316	97328.6350241	104999.493529	283214.152276	250237.852412	277883.766214	177032.8911	253175.818319	109384.154276	89330.5554856	107626.835614	154228.991216	162823.269671
NODE_143919_length_1320_cov_101.734387	54373.8746882	84657.493315	108711.301544	115793.163086	111197.409644	37874.1420261	113026.668989	138686.919621	105439.258482	132354.943583	207189.84271	201507.849612	251248.134955	151153.713255	217117.868336	102703.828115	90227.9254372	126978.733876	123519.454575	132719.475647
NODE_144042_length_1319_cov_731.197785	65274.0084979	141106.995411	140427.164285	120436.861189	91624.8528464	67457.7103082	88225.1080673	118602.936302	103426.260154	100929.304242	339989.697872	229106.681411	322552.884518	178212.354543	237691.841846	108918.558583	111353.671854	156439.611683	151467.970724	210651.332169
NODE_144167_length_1318_cov_604.330958	108812.922707	181160.372111	203146.03317	256108.429247	151221.845015	93436.1022609	144717.975838	177097.948142	141497.114127	166764.05371	220179.47683	334655.304373	360488.687366	277934.655793	324475.702511	138461.37253	175021.466784	235723.243596	144453.355192	240470.799439
NODE_144196_length_1318_cov_25.470309	1451.8146996	5547.08250019	3056.86721384	8788.03391541	3270.49178336	1730.29805746	1764.85367986	12396.856068	9128.84623442	1313.10223751	13492.5015171	78441.184879	24159.518253	24481.2905069	36052.8561358	25682.351023	17378.0177145	30556.7169928	6074.53541452	13962.8211064
NODE_144245_length_1318_cov_3.342835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4497.50099767	0.0	18849.0816648	0.0	1287.6017628	7816.3680959	1241.2870713	4365.2454822	1214.9070829	0.0
NODE_144227_length_1318_cov_5.323040	4355.44535768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1499.16699922	1400.7353717	0.0	0.0	16738.8256274	2233.2480274	3723.8612139	0.0	0.0	0.0
NODE_144384_length_1317_cov_3.126783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2626.81665603	0.0	0.0	4713.46157344	0.0	2575.77032254	1116.85363043	3724.74146977	2910.83009582	3645.48211329	9310.73413786
NODE_144356_length_1317_cov_5.178288	0.0	0.0	0.0	1255.80412595	0.0	0.0	0.0	0.0	0.0	0.0	2999.01461761	18213.951669	2356.73078672	7202.34655982	9015.19680612	4467.41710402	0.0	13098.7368127	12151.6070443	1551.78902298
NODE_144537_length_1316_cov_2.761301	1452.47626893	0.0	0.0	1256.17440851	0.0	0.0	1765.55768183	1771.83492818	0.0	1313.71492073	0.0	5605.64574039	0.0	0.0	5152.67741071	0.0	0.0	0.0	0.0	0.0
NODE_144481_length_1316_cov_8.550357	7262.3800877	10481.4302805	10704.5210192	11305.5696766	6113.28430949	10386.1582929	10593.347267	17718.3517939	12177.5324493	2627.42860146	53539.3399032	61200.3761336	36657.6580339	47548.4903435	35507.3626428	15639.1877226	26079.3575472	19793.8199513	26739.1241693	21730.1573075
NODE_144576_length_1315_cov_702.076190	58112.2922112	143065.374508	166727.522001	150785.536611	120770.147809	60598.698918	104188.751713	163048.317952	103533.490751	102493.638721	480061.002828	339223.652759	485732.822991	273839.067353	344017.146076	130725.970919	168934.932502	196571.375083	179919.049754	187854.920657
NODE_144613_length_1315_cov_13.066667	6919.72803039	5928.59602699	13380.3226767	13088.5568355	5871.36792513	3462.78296536	10508.4043483	10699.170044	1522.55120585	1955.79037136	42024.2994311	27615.8182737	33925.3716427	28627.1213191	42264.1069572	18040.3539936	12839.9096726	21841.2634383	32864.6619349	23751.4463345
NODE_144655_length_1315_cov_4.026984	4358.42204144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8410.50433476	2357.92684892	5765.03292126	1288.45365464	0.0	3726.50559092	0.0	1215.66929131	3105.04018301
NODE_144590_length_1315_cov_39.499206	18886.4950942	11099.8998877	27532.9852331	31553.6216175	21402.3045278	15582.522749	21359.5599127	14178.1144408	17025.3624043	17171.7855118	79703.2397818	53266.5242997	78100.2647706	40355.2304489	86326.4002708	24696.5490606	29943.013011	21841.2634383	26744.723069	40365.5196018
NODE_144620_length_1315_cov_9.260317	2905.61511296	1233.32277052	18355.3230211	20104.7382148	0.0	3462.78296536	3531.82223139	1772.26446199	3045.10241169	3942.06293241	72009.1509396	81676.0666678	42442.6734727	53326.554881	60557.3258255	36871.428191	29129.7202183	33489.9383755	14588.0314957	38813.0002046
NODE_144891_length_1314_cov_1.891978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9814.63323924	0.0	0.0	5154.95495294	0.0	2484.92713653	0.0	0.0	0.0
NODE_144926_length_1313_cov_18.883943	0.0	2467.49738776	15303.9891824	25145.8367272	7647.84421831	0.0	3533.23927133	3546.25090359	3046.54527721	3943.90863693	6003.50646085	72926.4019001	66055.5412515	40377.4150515	44529.301178	26241.7675218	28496.2924999	16024.315405	13696.384881	24852.0637876
NODE_145172_length_1312_cov_1.707239	1453.80586818	1850.94451868	3132.65888332	3772.99737527	0.0	0.0	3533.94941496	1773.55689253	7618.17344296	3944.83365732	0.0	8416.6310421	0.0	0.0	1289.30987627	1118.01191393	3800.42368156	0.0	0.0	3107.24458158
NODE_145031_length_1312_cov_47.612570	0.0	2010.81030803	0.0	0.0	1631.67019695	0.0	0.0	4300.94126743	1579.21451802	1410.02513255	5600.47810118	10932.5752453	4977.72837906	4744.893884	18893.6709571	0.0	2486.1117269	6288.63228382	12399.2790425	0.0
NODE_145267_length_1311_cov_2.333599	0.0	0.0	1531.19117131	1258.0411661	0.0	0.0	0.0	0.0	0.0	0.0	1501.56516753	1403.11368957	2360.3312733	8657.07650825	0.0	2236.49037592	0.0	0.0	0.0	0.0
NODE_145236_length_1311_cov_3.824045	1454.13905598	617.088205274	0.0	0.0	0.0	0.0	0.0	0.0	1523.99728545	0.0	0.0	1403.11368957	4720.66254659	0.0	1289.59726873	0.0	1243.35268306	1457.43042142	0.0	1553.99073933
NODE_145390_length_1310_cov_2.329084	0.0	617.195700067	4594.7638198	5033.66491378	0.0	1733.22765859	0.0	0.0	0.0	1315.56347275	0.0	0.0	0.0	0.0	0.0	0.0	1243.64951825	2915.53694217	1216.94880461	0.0
NODE_145291_length_1310_cov_722.100398	58178.9607088	182056.211478	180727.35921	190020.866003	146959.135063	86661.3817438	120202.745748	177442.299029	153960.431709	132857.621891	443012.79794	335294.842623	420202.859551	291535.522313	391513.966808	186625.573604	135557.826834	238939.205875	235851.661232	268884.565489
NODE_145471_length_1309_cov_7.507974	4364.42776314	9259.55352159	7659.92882087	5035.17078635	3062.48976377	0.0	5304.13451704	8874.28702548	9148.34804652	1315.87404036	6009.02694776	8422.7967071	2361.54085972	2887.28952852	0.0	0.0	2487.89527904	0.0	1217.20676936	1554.73020669
NODE_145595_length_1308_cov_29.231445	1557.73251525	0.0	4597.15362936	1259.17021854	1531.66622399	0.0	0.0	0.0	0.0	0.0	1528.00827131	47740.8716787	11929.6221284	7220.22834764	25809.2146913	15665.2500583	17419.4496367	21876.702046	13392.1134486	9330.61140812
NODE_145860_length_1306_cov_407.695444	142670.295256	156214.806204	234577.215828	233086.466298	170108.677918	100613.155044	162759.127404	198930.554487	152582.131065	193570.901002	505108.44721	398972.609007	555390.933025	306308.12162	457027.913509	192539.616893	184214.12488	217410.052103	258212.280351	273803.657428
NODE_146068_length_1305_cov_4.045600	2912.31489697	0.0	0.0	0.0	0.0	0.0	0.0	1776.60305432	0.0	1317.12204444	3007.29521863	2810.35853692	0.0	0.0	9039.30609565	0.0	0.0	0.0	0.0	0.0
NODE_146082_length_1305_cov_3.108000	1456.15682525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1503.64834	6254.34080296	0.0	1445.25312936	1291.3292505	0.0	1964.67405457	5324.82409868	0.0	4668.65764678
NODE_146001_length_1305_cov_220.580000	47538.0682043	84092.3022509	106953.005315	100702.086408	56312.9987059	39543.2514635	73790.7382893	118383.297983	70816.4206538	75403.1761666	223977.441695	267898.648025	271419.263332	214153.498239	214502.09583	99996.8815137	106314.58387	126314.099695	132246.758549	152789.830906
NODE_146427_length_1303_cov_1.841346	8741.01203471	6179.53452386	4603.17190863	8827.47771838	7668.92344814	1735.82867589	10621.2199131	3554.96356596	10688.4720011	10541.9942461	1504.34680477	16870.477292	0.0	2892.12396978	9043.38023517	3360.37438773	2491.49674379	0.0	3656.28748538	6227.87317947
NODE_146445_length_1302_cov_103.873296	4515.92925411	1311.43495966	4672.76361847	10971.2740871	4799.46973316	2526.56594239	5411.50364721	9384.81396338	3054.58792936	2690.98036304	48107.5111526	75183.4892115	53068.3854092	31017.1988868	65290.1917218	15282.4314627	30236.8563717	24406.3854708	27480.0654181	38360.2100629
NODE_146458_length_1302_cov_25.209302	2914.35119694	15914.3984877	9208.76490076	21444.6549819	9205.26577963	3472.4059543	12393.9597422	8889.61234494	10691.0565147	5272.25658774	22972.7434867	89998.1583433	23658.154148	34715.221345	54272.5380092	35851.5765118	33408.5455475	32130.9610201	20723.402902	10901.4070681
NODE_146453_length_1302_cov_40.371291	18943.2815365	8034.81139396	18417.5311905	13875.9529012	9205.26577963	8681.01606425	43426.8400426	42670.1397528	35127.7549972	36905.7948874	0.0	5624.88506374	40218.8627452	13018.2087158	12922.0333057	5601.80894964	11214.4577777	4381.49505704	6095.11779832	10901.4070681
NODE_146570_length_1301_cov_117.532905	37895.4207485	45744.7002336	46807.0932935	32807.6632037	54574.6438516	26048.6763812	90317.3559527	67577.8293873	44302.2468346	64600.595635	48161.6009029	32351.109742	37862.8966988	28937.4828128	45237.3512751	12326.5919872	14923.8695247	13147.5823424	25550.9818379	17134.9219806
NODE_146598_length_1301_cov_17.154093	37895.4207485	53780.9314738	58337.5526425	65034.7004832	72128.0022842	34680.7655366	74378.9990198	78248.0130401	48885.2377584	79102.7705656	147494.902492	162974.543565	151451.588181	89587.1553094	146783.968906	62500.8282873	74781.2197053	80346.3391145	59744.9769752	91807.5268712
NODE_146725_length_1300_cov_108.179920	26241.4369028	41721.38609	36854.4988712	29993.288194	32236.3986857	15632.5899305	36799.0147111	67336.067173	25976.5841883	27692.60604	112569.811676	48465.6968028	80479.6290487	44459.72093	75414.9174958	14275.8587776	21193.1711141	13150.6878698	28649.9229188	21149.5230319
NODE_146718_length_1300_cov_728.362249	75808.5953591	166317.60423	175058.867211	236034.567467	132015.725884	93795.5372293	129304.329333	186774.659078	97794.200606	152968.682616	516353.006671	361578.312942	516016.448417	334322.055633	412399.619051	151313.029731	173285.34185	246940.694595	235372.640458	291364.175645
NODE_146869_length_1299_cov_18.710611	1458.20030598	3091.9533847	4608.03133201	1262.60152253	0.0	0.0	0.0	0.0	1528.40576167	1319.01243438	4517.26606433	53476.2492138	9470.66488197	20267.6596443	14223.9060179	11210.756545	7481.76774391	10230.7328289	4879.24034311	9350.8498184
NODE_146847_length_1299_cov_278.265273	3607.56485415	3566.4110169	12789.6288763	9982.0049535	4923.67081207	8092.50266334	10090.8378769	12091.1885787	12077.4327151	2983.3336279	24339.4228013	21393.9387522	44392.2036759	3194.7157586	30283.1379405	9696.11735681	12840.4970669	15253.7289026	18726.3288661	12471.0974078
NODE_146971_length_1299_cov_2.598875	1458.20030598	3710.34431092	4608.03133201	5050.40609013	6141.98219221	1737.33131725	1771.65596217	3558.49892998	3056.81152334	1319.01243438	1505.75535478	7036.34805373	4735.33174895	0.0	2586.16509487	3363.22670879	2493.9225813	2923.06613321	1219.80975492	1558.4756556
NODE_146947_length_1299_cov_3.339228	0.0	618.390926219	1536.01090592	0.0	1535.49618599	0.0	0.0	0.0	0.0	0.0	3011.51070955	1407.26961075	0.0	1447.68946759	0.0	0.0	0.0	0.0	1219.80975492	0.0
NODE_147011_length_1298_cov_123.748190	59315.6941231	77312.5670773	52238.1896018	60011.8127659	64377.46884	41705.0059004	90373.1003736	83645.6029077	58093.5662914	94991.7253388	64836.3953698	52081.9642239	71048.5644015	37650.5774905	79900.3891023	31640.5200591	26192.5847684	27775.7136511	36146.2988979	31597.9146822
NODE_147149_length_1297_cov_123.982287	1458.88623907	1237.22098813	3073.65112116	0.0	0.0	0.0	1772.38782007	0.0	6116.60402797	1319.64702782	66284.3970611	11263.7777779	85280.6228383	172335.19843	139716.508367	40375.9437844	37427.1376241	33631.21431	79321.8895794	116942.47554
NODE_147192_length_1297_cov_10.192432	10212.2011959	18558.3173108	21515.5536973	20213.9692801	13827.2096399	6952.34727532	10634.3246025	16021.2482762	13368.0401933	7917.88461111	30354.8293426	49279.0302777	35533.5930796	30418.6930708	50453.1835029	25937.4822975	24951.4255038	29244.5346558	18305.0509332	21829.2625208
NODE_147364_length_1296_cov_4.502820	1498.49084974	7171.47393627	3340.84397892	5427.60834327	5104.60292443	1817.39462445	3707.65826306	3635.16364583	3150.37987107	8032.99098512	7564.98143577	16405.6053691	7268.00262246	10385.9720798	1398.22485029	3365.38134057	1247.87697052	4531.66145701	6606.50734263	5714.27325856
NODE_147517_length_1295_cov_5.130645	2919.14976666	0.0	1537.64422423	0.0	0.0	0.0	0.0	0.0	1529.89962663	0.0	0.0	9860.74408394	0.0	1449.3312441	8725.36892694	1122.03358993	1248.18417813	5544.21309763	2441.73069048	0.0
NODE_147467_length_1295_cov_34.532258	2919.14976666	5569.48152521	99946.8303672	59414.9569015	4611.66419029	3477.69044193	3546.24231822	5343.09471153	7649.49690174	5281.14119264	23711.0976515	13220.6806224	23701.5147563	10145.3229544	9059.83898517	5610.17048882	1248.18417813	9597.79285902	2441.73069048	18719.9291698
NODE_147448_length_1295_cov_673.870161	74438.3246158	181936.406017	196818.373667	171924.130116	132201.026978	73031.5098301	109933.503764	206599.661767	126981.638225	145231.385848	495860.453878	364847.529775	445588.468588	284069.042723	394750.131016	145864.441596	175993.911098	212123.838056	177025.51728	251159.042401
NODE_147524_length_1295_cov_4.200000	2919.14976666	1856.49425592	4612.9312912	1264.14784523	7686.10655983	3477.69044193	1773.12058051	0.0	7649.49690174	9241.99678206	1507.17464507	0.0	2510.30893428	1449.3312441	0.0	0.0	0.0	0.0	1220.86534524	1559.99455332
NODE_147765_length_1293_cov_7.993538	0.0	0.0	0.0	1264.92610467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12684.4742129	4742.80401209	0.0	6474.28278175	2245.03307754	0.0	11708.9764678	8549.77604783	2251.10265528
NODE_147738_length_1293_cov_21.418417	8761.60081086	14238.2165801	4615.3963605	6324.63188388	10766.6262379	10437.6434487	15964.7189049	12473.4961102	10714.553855	17172.0348942	21110.4399393	70469.3028069	42685.2333535	46405.0561702	46614.8320393	24695.3575147	18731.9813019	24881.5758418	15878.1562702	23411.3731293
NODE_147794_length_1293_cov_3.309370	0.0	1238.10611321	0.0	0.0	1538.09000683	1739.60704639	0.0	0.0	0.0	5283.70266949	0.0	1409.38661431	2371.40200605	1450.15778453	3884.56966905	1122.51653877	2497.59801063	4390.86600589	1221.39714283	4682.2740797
NODE_147858_length_1292_cov_635.330639	84715.5992103	143026.880041	190820.799826	161960.537266	90772.973444	66119.5875301	133067.022361	169325.881629	96454.7202244	125518.460707	452473.982613	293226.19232	450685.510781	266905.32491	340625.553839	116766.83203	148643.761445	172748.784924	162481.162362	241976.925723
NODE_147960_length_1292_cov_2.792239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1508.24639169	2819.48282276	2372.02935188	4351.71732303	7770.92522306	6736.5478556	0.0	1463.9722712	2443.32573991	1561.14085773
NODE_147908_length_1292_cov_7.629749	0.0	1238.32749883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3016.49278338	12155.2164235	0.0	4351.71732303	14246.6957994	3368.2739278	0.0	13175.7545067	12216.6286996	3122.2830798
NODE_147873_length_1292_cov_35.184317	4381.84129591	1238.32749883	9233.26448547	10122.5332393	1538.52478005	3479.9778602	1774.22678009	8911.8879876	13779.2460974	5284.98740919	7541.23340526	12879.8961638	0.0	4351.71732303	2590.30796477	1122.75797593	11241.9645697	0.0	0.0	4683.42393752
NODE_147930_length_1292_cov_3.768795	1460.61335396	1857.49186809	12311.0188545	12653.166889	3077.0495601	5219.96795976	7096.90827487	1782.3773509	9186.16406491	3963.74055689	28656.6857825	29604.5669831	18976.2320619	34813.7385843	36264.3168218	12563.1350646	19985.7159092	20495.6185732	23540.1903543	26539.4041318
NODE_148055_length_1291_cov_5.478964	0.0	0.0	9235.74203086	0.0	0.0	0.0	0.0	5348.48512516	0.0	0.0	0.0	8460.58373528	61689.0947484	1450.98754119	3886.35748749	1123.00022682	2498.83205162	0.0	6109.6480856	4684.57595274
NODE_148087_length_1291_cov_3.220874	2476.7199513	12490.8357373	11859.1330328	5398.96750397	9285.00580358	6711.1442911	4327.73926093	12762.2141343	6339.56866276	5707.59066162	12079.2949455	27803.35287	21560.6930722	28862.5531233	24885.2904724	15166.7130738	17759.144764	17926.5709235	19811.4294455	23261.6888427
NODE_148001_length_1291_cov_92.152913	11687.6917984	3096.37631971	15392.9043029	20251.3275662	7694.80675054	3480.7432913	7098.38783318	5348.48512516	10719.8337408	5286.27478249	79376.0107666	130274.082205	99651.6138528	163231.13781	116590.728608	70749.015555	67468.4804821	58572.9633186	120971.038934	69766.7807644
NODE_148078_length_1291_cov_3.588188	1460.96132067	2477.10155125	1539.29056801	0.0	1538.9608429	0.0	0.0	0.0	1531.40429399	3964.70639098	0.0	1410.09795267	4745.31540389	0.0	3886.35748749	2246.00045363	2498.83205162	1464.32476008	0.0	0.0
NODE_148000_length_1291_cov_104.838188	52312.0664123	35917.9675383	66018.0907481	68083.8914963	61558.4552723	27845.9498361	99002.2297992	77339.0771914	70239.0945915	64756.8718636	37356.161536	40098.3179324	54042.3276641	27568.7661042	40225.1970336	27176.7796452	21240.0774682	16107.5655897	26180.9573045	33012.1642876
NODE_148193_length_1290_cov_10.837247	21919.6468467	20439.7657942	35413.1983947	17725.4007266	20012.1840272	22629.8197388	23074.5820433	23182.6367735	9190.69870468	25115.9347559	58849.6309265	45134.5290535	35599.3091117	34833.6922109	55717.3139776	19095.1307952	26244.2466711	21970.1418039	25666.1369126	29676.2951942
NODE_148254_length_1290_cov_2.748178	0.0	6821.67695672	3079.40843639	7596.60031141	0.0	0.0	7099.87157528	1783.27984652	0.0	2685.6936608	4659.18103782	1410.45357715	7119.86182235	8708.42270027	2591.50285229	7862.70046933	2499.45194425	7323.38015024	9777.57665512	4685.7314654
NODE_148186_length_1290_cov_13.817814	35071.435694	45004.5862365	36645.6495721	47952.4311593	58392.2341772	38296.6187381	49539.2261302	90798.7781734	58134.8646494	53656.4952222	145938.328055	108604.958588	120812.860607	76402.3626913	166775.933342	69447.8150401	61175.8393588	83380.7355078	64439.602639	76222.6180431
NODE_148156_length_1290_cov_650.434818	58452.3920019	162898.734673	167827.76804	170923.505649	120073.100362	57444.9281071	111822.976734	176544.693724	102629.47398	133511.022749	434581.885807	289143.073476	453297.862026	284475.15564	308388.85667	119063.752855	149967.122937	190407.896085	183329.552755	226476.993583
NODE_148367_length_1289_cov_4.792545	0.0	6814.4841684	6160.47663996	11398.4369844	3079.67360425	0.0	7101.35716264	1783.73175765	1532.16237452	3966.64360337	39242.4524473	45145.9670297	7121.75485675	14518.2087766	18144.7147244	15728.8061459	13750.3996755	8790.1735084	6112.3241571	10936.0718186
NODE_148356_length_1289_cov_6.017018	0.0	0.0	0.0	1266.49254615	0.0	0.0	0.0	0.0	0.0	0.0	4527.97600411	7054.05730698	4747.83611336	1451.82045506	0.0	1123.48588248	0.0	0.0	0.0	0.0
NODE_148496_length_1288_cov_7.157340	0.0	0.0	0.0	1266.88697442	1540.27668082	0.0	0.0	0.0	1532.54267094	1874.57176544	7548.43038611	14111.6960918	4749.10144819	4356.71616795	19445.267656	4494.91963534	2500.69489676	1931.92028858	7336.39972285	3125.36496082
NODE_148455_length_1288_cov_77.669100	24550.2005444	42053.589901	38513.3650351	45999.9330095	35039.7922124	21437.6273273	44218.9278268	47420.6521316	48704.3053386	35022.1910949	122734.456259	140211.146591	136143.289203	107899.601314	87301.5152516	53806.4111708	48147.8226157	57535.7777581	58174.8925939	56832.9984594
NODE_148591_length_1287_cov_181.363636	11698.8733679	22929.7392885	74916.6284538	81106.0137703	7703.5814844	17419.1054677	12432.5929845	28554.2365709	12263.3826064	10822.0782833	95632.5034257	100358.467727	119283.605088	86319.4811467	124657.006182	44502.7823	49943.0289483	90980.1061253	53113.1857159	114104.071116
NODE_148623_length_1287_cov_12.103084	5849.43668397	10535.2859528	0.0	2534.56259176	12325.7311335	3483.82132653	16884.515586	21415.676814	12263.3826064	22488.6668783	1510.04799638	2925.50669616	37267.5930194	4518.7968285	0.0	0.0	0.0	4545.56095491	0.0	3311.60894953
NODE_148730_length_1286_cov_40.116978	11701.6832228	12396.7017646	9248.21067581	3803.03125355	21576.2035343	8711.48475091	35529.1694736	30346.6143581	29132.7808972	35726.0742689	6041.64078334	1411.8879937	21382.3757586	1453.07790032	2593.90637362	8993.74876474	7505.82723547	0.0	1223.27226027	10944.2015097
NODE_148723_length_1286_cov_214.802600	41912.3829032	64017.3314757	204606.010026	186556.108943	59585.9613248	20109.5106212	47443.3259646	74506.4484053	46941.1499912	53330.0455207	163124.30115	210431.728456	144650.070959	210308.627747	247930.646887	93310.1467437	94919.5852535	205209.435247	114230.644007	137584.256087
NODE_148832_length_1286_cov_2.350122	0.0	5578.51622595	3082.73643464	1267.67753557	0.0	1742.29741579	1776.45847368	0.0	1533.30451519	1409.6096064	0.0	1446.35745977	2375.81891975	0.0	2621.30907964	1124.218438	0.0	1466.09180322	0.0	0.0
NODE_148935_length_1285_cov_3.559350	4389.18716927	4339.63423928	9250.720531	3804.21961539	6166.39755893	1742.68495127	1776.83278855	8927.7558413	1533.68604971	2647.02766237	13596.9610034	18359.2320996	7129.36806888	5813.99190369	10378.0426119	5622.3184393	11261.5568134	0.0	9788.3334846	1563.8462974
NODE_149063_length_1284_cov_6.231082	1463.41512453	4960.48389108	12337.6459513	17758.5886379	3084.08468839	5229.21746028	1777.20781292	1786.00867038	3068.13881615	2647.6802095	16622.5106549	15538.7087836	9508.37436573	10177.4368361	27248.7167723	12371.8040737	5006.39128908	7334.01718276	11014.3106978	4692.70673886
NODE_149229_length_1283_cov_3.217427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1412.97108517	2377.73229856	1454.34175618	3893.58387934	3374.86650389	1251.91135364	2934.32147568	1224.08382328	7823.13121856
