	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_16053_length_6141_cov_253.018403	191601.135694	34013.2751703	207840.286089	301149.445405	125318.444269	112286.525563	932036.525136	500293.897596	420893.918894	507008.404272	284064.529635	196210.081757	304438.742643	121278.594656	347186.289263	102162.254215	216748.069105	70576.7897914	74943.7660823	127317.846646
NODE_16137_length_6126_cov_8.420194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26151.7415999	0.0	1282.66386824	81083.4631233	0.0	5882.15268382	166443.467681	0.0
NODE_16160_length_6119_cov_7.491920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26153.4402672	0.0	3147.27647001	69961.0084328	0.0	2353.00317995	144916.556651	1248.45598051
NODE_16190_length_6114_cov_36.322495	0.0	5944.15269066	145918.231984	102264.403981	6850.98776362	0.0	6895.92329069	2080.91124171	4098.79376317	3818.23919779	2503.78195348	7295.87416371	1908.92363211	5793.13095609	66545.677648	966.293584677	126325.884934	1385.02007592	2085.74267267	0.0
NODE_16384_length_6067_cov_233.180805	204661.126779	38218.7625497	171708.923543	240722.146293	96744.7342898	109509.005718	685151.910006	377243.146171	339138.84828	446964.357852	219864.556099	182877.324661	289697.126422	94397.0834152	305418.965414	93933.8549779	163705.28524	44727.1985076	60990.3479201	109914.449118
NODE_16449_length_6048_cov_232.278825	198812.966012	36652.9386438	231002.659485	310113.134421	115876.836515	112370.840501	752607.762774	527664.76429	397324.850424	466107.783267	253918.756157	198619.04354	295357.40902	128134.863992	361103.309642	99474.5716305	196679.564762	50620.7906719	61999.7580947	159902.740302
NODE_16567_length_6021_cov_186.695776	170619.613618	31422.7104875	147717.796609	197586.104184	75280.715309	75529.7739695	644392.83299	350445.221862	334380.006269	385853.859678	205370.517947	123466.247495	209421.338964	85446.6812846	225741.682407	65527.237682	122829.963985	37680.2762587	46009.9907718	91216.7287309
NODE_16764_length_5977_cov_241.235562	195406.438495	33527.9513087	170648.648268	295894.943963	81291.8869229	98949.8584474	792588.532507	422281.821086	352894.479235	430895.079361	193747.331349	148220.25658	215122.44556	92234.1964833	289899.703593	85708.3484363	162840.349609	43584.9723965	68039.5778766	106253.917761
NODE_16852_length_5957_cov_8.709929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30002.8089385	0.0	1050.5449441	86644.3127526	999.203947644	11781.8550635	186139.435275	5001.10578083
NODE_16939_length_5937_cov_7.773716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1216.12415713	0.0	20585.0165063	1125.2799633	2101.46049266	92190.2029472	0.0	2356.79751931	135124.000208	2501.01938524
NODE_17041_length_5917_cov_6.820198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11230.4193306	0.0	1050.914878	78374.8558617	0.0	0.0	122132.811876	3752.22829976
NODE_17050_length_5916_cov_4.243303	1177.7979008	4781.61767938	3844.77652901	2893.44222532	2392.45729672	2847.98244018	2931.53781087	5680.84718495	3678.07495317	2121.22069308	12163.5598409	4494.121383	31819.8336794	19579.6504972	21556.675518	10142.7155078	5997.53713215	16500.7771833	8008.77594035	50030.1889859
NODE_17081_length_5905_cov_224.749402	137132.557132	38786.7696459	130637.99134	243573.402699	92665.3199438	84035.0771628	659788.176293	372142.427352	351070.991827	358523.069701	196492.485093	131466.998751	230251.136008	85549.9555865	251730.185648	72849.904373	161950.358246	41256.1248077	47055.9869517	114533.314461
NODE_17103_length_5902_cov_3.799213	1177.94768994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77856.7790701	2247.3664942	0.0	0.0	2102.11614881	3688.69792017	0.0	5893.89794525	17020.6887916	0.0
NODE_17146_length_5891_cov_222.759424	0.0	0.0	0.0	0.0	948.679112659	0.0	24439.6121675	16974.3684825	0.0	0.194278487838	0.0	0.0	53857.777011	10930.1585285	8759.63564797	11776.1517992	0.0	1735.3641217	0.0	927.572763215
NODE_17262_length_5866_cov_4.447944	0.0	0.0	0.0	0.0	1196.86102077	0.0	0.0	0.0	0.0	1061.10633358	87618.0227242	3372.22294427	0.0	4504.5060305	12616.7798874	4612.28589963	0.0	1179.17282327	21032.0835958	0.0
NODE_17379_length_5842_cov_232.963712	157933.055429	30414.5389689	166033.485897	232707.253889	92829.1672795	100559.195612	689335.97535	423527.551999	345982.750728	403313.473424	195967.566846	133796.308526	219158.922793	97998.4801455	271320.001184	76244.5143526	152703.977796	34203.7730729	39067.7545283	87614.4902133
NODE_17387_length_5840_cov_222.691616	157936.017035	27793.0092227	151493.537624	201750.871365	93381.277455	71246.597999	665880.44546	409323.280264	316543.528504	388461.985014	191102.391686	154037.434227	217290.21268	99127.0568666	236620.604735	87653.1375124	151047.744361	49537.4398578	39068.4393493	95126.1353947
NODE_17470_length_5825_cov_4.006066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83999.5330741	2249.05349573	0.0	2253.25627564	23139.421648	9227.8491895	0.0	5898.15468565	12022.6409506	0.0
NODE_17471_length_5824_cov_239.079390	169747.863342	33565.3756546	146670.066117	250062.904047	99384.4666943	109735.272083	770120.110994	446346.65307	373039.348709	424613.799585	189913.779929	156310.850436	245428.370826	129563.635096	277675.590255	78437.4012963	158074.528431	44826.3847112	59111.8377594	101400.121926
NODE_17489_length_5822_cov_4.469048	0.0	0.0	0.0	1931.02961108	1197.4275091	0.0	0.0	0.0	0.0	0.0	1217.42067264	0.0	0.0	1126.6618831	0.0	1845.6193314	0.0	0.0	0.0	0.0
NODE_17557_length_5807_cov_230.055633	181021.805514	43101.8808392	189056.219937	267323.539254	120960.108136	92974.0012396	721709.877095	464167.69861	357766.892065	415331.559734	217831.914095	131375.815479	234213.619173	97999.374454	256323.9763	70829.2477844	175347.851205	41673.1297028	48814.6145189	114322.957296
NODE_17660_length_5787_cov_24.566469	57781.7441601	9442.89328005	82458.0598439	121704.784947	37134.5068909	42768.1048914	238084.520669	162109.250008	161121.591903	163534.901892	76722.9158202	70872.0627469	73094.460415	40575.5683539	140989.68209	41539.1660731	55045.9151981	40122.0230634	16035.5875839	63024.7083692
NODE_17917_length_5737_cov_225.941218	155732.106006	24665.884873	160150.704115	229056.684387	95884.1650363	84148.6984575	606281.846153	391251.180481	294757.710754	396289.132099	192509.062888	129435.133119	241901.167622	82324.2221581	267374.765918	79421.3450634	159212.010554	41322.1551831	52139.1143626	112763.386396
NODE_18113_length_5698_cov_238.268651	175855.780735	36747.5643204	200272.686949	231098.236489	98324.4967947	84178.895097	681383.550439	422720.962183	395622.291965	413449.250378	197458.197754	155384.483306	195102.390768	88001.8326544	263262.202321	89611.5280579	178307.712198	47243.5132783	50151.6522176	102780.344563
NODE_18145_length_5693_cov_6.317488	33048.3577523	6824.81376055	29132.1580722	36745.885353	13190.621029	34243.8523141	102799.492629	64051.9553252	87237.925229	86095.3134385	21940.8844177	19142.5584121	30017.3713908	10154.6376626	41070.8830486	11086.4704587	29051.6126589	10630.3207116	5015.39697496	8774.37785746
NODE_18485_length_5634_cov_4.441118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57323.8892558	4506.9198185	0.0	5645.31919739	46363.0153218	12016.8839633	0.0	3545.5478021	15054.4686836	0.0
NODE_18586_length_5616_cov_3.831505	0.0	0.0	0.0	1043.48814713	0.0	0.0	1580.30274532	0.0	0.0	1225.30239682	85101.8281509	5707.03453587	0.0	3683.88386666	20206.9255964	4876.10788668	1082.10487838	7482.32952457	12045.6237494	0.0
NODE_18663_length_5602_cov_7.933658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1220.05393691	0.0	26291.4124641	0.0	0.0	76746.2336167	0.0	5911.17637683	131024.507484	6273.30915841
NODE_18680_length_5596_cov_237.262949	167766.227587	26269.6253179	183487.039869	257530.158581	92438.1059154	75691.1554942	740805.803123	460222.397897	360372.140223	427713.40813	176918.699139	178095.587529	244150.890242	106179.60462	278282.928795	85997.6452301	163454.801499	42563.1202545	41163.7273677	100379.262195
NODE_18718_length_5591_cov_233.310513	172500.884733	39931.453213	145825.751255	207198.976286	92443.557885	81407.6141201	615896.683552	401825.711924	321031.039016	400071.268307	202551.795057	138651.490689	244164.540701	89241.3503483	259322.0477	76754.2196508	145412.275542	49659.5388121	46185.9018611	87836.4803366
NODE_18768_length_5581_cov_227.223851	181971.714329	28374.6627576	157995.790368	208193.525001	86450.9593562	61418.6864322	580672.223061	354841.87706	335826.643836	392664.294939	186708.50664	130774.867173	174691.139482	92641.2977997	241425.612596	83235.373694	143421.817092	42569.7297352	42173.7854728	79061.188887
NODE_18917_length_5554_cov_4.664484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86666.7400863	4510.80406695	0.0	7910.96364332	48509.1872844	11100.9181823	0.0	2365.65071242	10043.9957931	0.0
NODE_19056_length_5528_cov_234.775809	187023.95009	29438.440999	154929.592408	219627.824696	96476.1437319	89011.8087484	684652.237421	388718.886635	325120.188573	383582.224081	200571.146497	126338.47416	226041.328765	78278.2275028	263007.835292	72551.114111	168126.057426	39296.5973304	48223.4110022	80645.4708679
