	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Amino acid metabolism;Valine,	2.23456370325	2.01896868256	2.32567046589	2.44566810748	2.14660689723	1.83269041339	2.89198541221	2.85457733976	2.43578764221	2.63843084867	4.08902885988	3.65135427511	3.95531978844	3.09203217521	3.62955375491	2.11911501891	2.35970437976	2.20580658813	2.45383366439	2.50150914624
Biosynthesis of other secondary metabolites;Acarbose	0.289090427439	0.281004583948	0.363951090666	0.333102118297	0.294268113001	0.183560586312	0.359968220039	0.376815904941	0.334435609847	0.341866222777	0.479766750074	0.414238038609	0.471551513744	0.362751036511	0.45601875709	0.250400169961	0.246276313936	0.309344274735	0.328378751437	0.343604464767
Biosynthesis of other secondary metabolites;Carbapenem	0.119829756484	0.102376406444	0.143015175956	0.174263029539	0.126778058761	0.0635754917591	0.269564281248	0.229295552792	0.179604532079	0.202845803296	0.298469293311	0.254225460135	0.315269423507	0.226787032539	0.30366701701	0.149986403274	0.141690978705	0.130905408798	0.161278149332	0.182777416182
Biosynthesis of other secondary metabolites;Glucosinolate	0.0489030060012	0.0335503826484	0.0563873376234	0.06277290616	0.0345439887346	0.0280880697239	0.0888276198273	0.0763309695348	0.0580490659867	0.0758810830693	0.0781487039641	0.0824193873184	0.0842305552578	0.0705107824956	0.0775937153159	0.0539613325144	0.0533108806574	0.0474874107067	0.0560173095606	0.057315268119
Biosynthesis of other secondary metabolites;Isoquinoline	0.0607257625583	0.0521430068959	0.0616370823041	0.06241541521	0.0545685519772	0.0588017828992	0.089144931278	0.0753098237341	0.0644670437618	0.0742305362217	0.0613179084198	0.0633700408554	0.0629826763234	0.0736206919591	0.0578008554814	0.0603561048311	0.0443712187317	0.0617831157925	0.0696202078292	0.0421914029054
Biosynthesis of other secondary metabolites;Monobactam	0.453862329799	0.428560104947	0.53569187509	0.543054670307	0.446117494692	0.345006663965	0.656525132666	0.673609126095	0.555777509996	0.604174768098	0.951404496225	0.828196530993	0.872967383881	0.68947725655	0.803480245413	0.423320173626	0.397355359482	0.447296207492	0.516081966779	0.521825668898
Biosynthesis of other secondary metabolites;Neomycin,	0.0755809942963	0.0360310176178	0.0705515454359	0.0880079701819	0.0557468437908	0.0384506315777	0.198563492331	0.142131056694	0.116783687441	0.149529508771	0.0947246357205	0.0889934860816	0.0999085492345	0.0628018103096	0.119162850327	0.0543745671319	0.0654060221503	0.0331479561723	0.0684810104054	0.0470531404326
Biosynthesis of other secondary metabolites;Novobiocin	0.155369688423	0.123677490928	0.151026520737	0.175786252825	0.130774277159	0.0941685704906	0.237554803133	0.216753959323	0.176239671866	0.19862488156	0.2631904356	0.270742735577	0.242366538884	0.244350668189	0.224053251808	0.161990076176	0.132807328048	0.166462933893	0.188292877659	0.135471728555
Biosynthesis of other secondary metabolites;Phenazine	0.150542877378	0.17335916759	0.177625023887	0.198683182515	0.153987841202	0.144933925835	0.262108524714	0.238060040532	0.193317918443	0.217587870082	0.341294286643	0.288426852421	0.322495995138	0.243829921657	0.311092362636	0.143920119846	0.146125977908	0.139139439257	0.196975149136	0.183289802241
Biosynthesis of other secondary metabolites;Phenylpropanoid	0.208397782687	0.149911966551	0.175113777025	0.193703107599	0.172931461707	0.134810191641	0.288790994647	0.234309208019	0.233777042549	0.229287470176	0.329689206438	0.227016616904	0.252573062989	0.158872908798	0.270367988078	0.149486386815	0.133423888757	0.131311706513	0.176251550843	0.143541282907
